video_title,date_released_utc,view_count,like_count,comment_count,date_collected_utc,video_duration_H,video_duration_M,video_duration_S,channel_name
TRAVEL PREP VLOG// New hair + Clothing haul + Meet my sister🤭,2023-11-27 23:00:33+00:00,137,19.0,11,2024-08-14 08:35:42.227936+00:00,0,32,35,wonderfulyakubu3599
STORY TIME// I did my siblings dirty🤭//getting everything on my TO-DO List done.,2023-11-18 05:01:49+00:00,136,14.0,4,2024-08-14 08:35:42.644848+00:00,0,27,5,wonderfulyakubu3599
DAILY VLOG //Market Runs// Prices are just on the rise anyhow📈 😭😭,2023-11-13 13:05:09+00:00,159,20.0,10,2024-08-14 08:35:43.073941+00:00,0,13,25,wonderfulyakubu3599
A DAY IN MY LIFE  //Tips on preparing the perfect party jollof rice//,2023-10-17 02:12:55+00:00,113,20.0,9,2024-08-14 08:35:43.522073+00:00,0,9,6,wonderfulyakubu3599
Try this No-Knead Bread Recipe #shorts #zeeliciousfoods,2024-08-20 15:30:00+00:00,1353,112.0,9,2024-08-21 10:24:43.384993+00:00,0,1,1,ZeeliciousFood
A healthy-ish BUDGET FRIENDLY breakfast recipe you should try… #shorts #zeeliciousfoods,2024-07-26 13:10:19+00:00,9694,308.0,17,2024-08-21 10:24:44.024933+00:00,0,1,1,ZeeliciousFood
Reacting to my First Video /Celebrating 1 Million Subscribers/The Journey So far - Zeelicious Foods,2024-07-13 13:05:43+00:00,6305,620.0,152,2024-08-21 10:24:44.624959+00:00,0,18,24,ZeeliciousFood
What’s in my lunch bag?? Pack my lunch box with me. #shorts #zeeliciousfoods,2024-07-10 15:33:43+00:00,7312,255.0,6,2024-08-21 10:24:45.242364+00:00,0,1,1,ZeeliciousFood
VLOG - What I eat in a day to maintain a healthy weight & glowing skin + Spend the day with me!,2024-06-15 14:00:11+00:00,10537,463.0,45,2024-08-21 10:24:45.807072+00:00,0,21,45,ZeeliciousFood
Make Dinner With Me - High Protein & Fiber Rich Dinner Recipe - Zeelicious Foods,2024-06-08 12:30:18+00:00,8410,461.0,29,2024-08-21 10:24:46.473500+00:00,0,7,17,ZeeliciousFood
Healthy Dinner Meal Prep Recipes - 3 Highly Nutritious Dinner Recipes - Zeelicious Foods,2024-06-01 12:30:05+00:00,10235,481.0,27,2024-08-21 10:24:47.085396+00:00,0,12,15,ZeeliciousFood
A Budget Friendly Healthy Dinner Recipe You Should Try - Zeelicious Foods,2024-05-11 12:30:04+00:00,17642,495.0,29,2024-08-21 10:24:47.607989+00:00,0,5,33,ZeeliciousFood
Healthy Breakfast Meal Prep Recipes - 3 High Protein Breakfast Recipes - Zeelicious Foods,2024-04-27 12:30:32+00:00,17122,789.0,53,2024-08-21 10:24:48.129747+00:00,0,14,56,ZeeliciousFood
Everything I Pack in My Lunch Bag for the Week - Lunch Bag Meal Ideas - Zeelicious Foods,2024-04-13 13:00:05+00:00,6018,283.0,17,2024-08-21 10:24:48.676100+00:00,0,5,3,ZeeliciousFood
2 Brand New Oat Recipes - Zeelicious Foods,2024-03-30 12:30:17+00:00,9173,544.0,33,2024-08-21 10:24:49.228110+00:00,0,4,7,ZeeliciousFood
"Everything I Pack in My Lunch Bag + Can N5,000 still Make a Pot of Nigerian Soup Today??",2024-03-23 12:30:02+00:00,7792,318.0,22,2024-08-21 10:24:49.862901+00:00,0,4,12,ZeeliciousFood
Celebrating ONE MILLION SUBSCRIBERS!🎉🎊Taking a Trip Down Memory Lane! Come With Me Zeeliciousfoods,2024-03-21 14:56:05+00:00,12886,1671.0,310,2024-08-21 10:24:50.398872+00:00,0,2,12,ZeeliciousFood
3 Recipes You Can Make Using a PINEAPPLE as the Star ingredient - Zeelicious Foods,2024-03-16 12:00:02+00:00,8648,454.0,28,2024-08-21 10:24:50.976735+00:00,0,8,14,ZeeliciousFood
Let’s Make My Simple Dinner Together - Fish & Plantain - Zeelicious Foods,2024-03-09 12:30:05+00:00,8184,420.0,18,2024-08-21 10:24:51.761857+00:00,0,6,17,ZeeliciousFood
"If you are struggling to eat healthy food, watch this video! #zeeliciousfoods #shorts",2024-03-04 15:14:49+00:00,4380,205.0,8,2024-08-21 10:24:52.308122+00:00,0,1,1,ZeeliciousFood
"If you are struggling to eat healthy food, watch this video!",2024-03-02 12:44:08+00:00,4301,219.0,13,2024-08-21 10:24:52.958050+00:00,0,1,1,ZeeliciousFood
This Chilli Oil is a Game Changer For Your Meal + How to Make My Healthy Spicy Noodles Recipe,2024-03-02 12:00:03+00:00,10933,478.0,16,2024-08-21 10:24:53.574019+00:00,0,4,50,ZeeliciousFood
What I eat in a day to maintain a healthy weight - Zeelicious Foods,2024-02-17 13:32:04+00:00,8093,272.0,14,2024-08-21 10:24:54.198827+00:00,0,1,13,ZeeliciousFood
"If you have plantains, then should definitely make this for dinner…!!! #zeeliciousfoods",2024-02-13 15:53:28+00:00,19037,539.0,24,2024-08-21 10:24:54.798843+00:00,0,1,45,ZeeliciousFood
Everything I Ate at the Safari Valley Resort in Ghana 🇬🇭 #wieiad #zeeliciousfoods,2024-02-10 14:16:27+00:00,4298,193.0,15,2024-08-21 10:24:55.384200+00:00,0,1,42,ZeeliciousFood
Another What I Eat in a Day Video (Ghana Edition 🇬🇭) - Zeelicious Foods #wieiad,2024-02-04 13:24:18+00:00,4720,199.0,13,2024-08-21 10:24:55.930679+00:00,0,1,29,ZeeliciousFood
My Ghanian Sister Put Me to a Test to Interprete the Twi Language 🤭 Zeelicious Foods #ghana,2024-02-02 13:39:12+00:00,4689,254.0,18,2024-08-21 10:24:56.442914+00:00,0,3,11,ZeeliciousFood
A Healthy Way to Make Eforiro (Nigerian Vegetable Soup) - Zeelicious Foods,2024-02-01 15:16:53+00:00,15592,326.0,22,2024-08-21 10:24:57.069580+00:00,0,1,31,ZeeliciousFood
What I Ate on My First Day in Accra Ghana 🇬🇭- Zeelicious Foods #wieiad,2024-01-29 14:21:45+00:00,5128,224.0,17,2024-08-21 10:24:57.789891+00:00,0,1,17,ZeeliciousFood
If you eat Quinoa then you need to try these 3 Nigerian Inspired Quinoa Recipes - Zeelicious Foods,2024-01-27 13:16:14+00:00,6839,273.0,18,2024-08-21 10:24:58.545304+00:00,0,7,8,ZeeliciousFood
3 Breakfast Recipes to Add to Your Breakfast List - Healthy & Delicious Recipes,2024-01-20 12:45:30+00:00,8632,389.0,30,2024-08-21 10:24:59.590518+00:00,0,7,33,ZeeliciousFood
A realistic What I eat in a day to maintain a healthy weight… #shorts #zeeliciousfoods,2024-01-19 15:29:14+00:00,6653,216.0,14,2024-08-21 10:25:00.191802+00:00,0,1,1,ZeeliciousFood
Try this No-Knead Bread Recipe #shorts #zeeliciousfoods,2024-08-20 15:30:00+00:00,2578,167.0,10,2024-08-24 07:41:58.003248+00:00,0,1,1,ZeeliciousFood
A healthy-ish BUDGET FRIENDLY breakfast recipe you should try… #shorts #zeeliciousfoods,2024-07-26 13:10:19+00:00,9881,310.0,18,2024-08-24 07:41:58.398137+00:00,0,1,1,ZeeliciousFood
Reacting to my First Video /Celebrating 1 Million Subscribers/The Journey So far - Zeelicious Foods,2024-07-13 13:05:43+00:00,6342,626.0,152,2024-08-24 07:41:58.836012+00:00,0,18,24,ZeeliciousFood
What’s in my lunch bag?? Pack my lunch box with me. #shorts #zeeliciousfoods,2024-07-10 15:33:43+00:00,7357,255.0,6,2024-08-24 07:41:59.221765+00:00,0,1,1,ZeeliciousFood
VLOG - What I eat in a day to maintain a healthy weight & glowing skin + Spend the day with me!,2024-06-15 14:00:11+00:00,10612,466.0,45,2024-08-24 07:41:59.624803+00:00,0,21,45,ZeeliciousFood
Make Dinner With Me - High Protein & Fiber Rich Dinner Recipe - Zeelicious Foods,2024-06-08 12:30:18+00:00,8444,461.0,29,2024-08-24 07:42:00.054596+00:00,0,7,17,ZeeliciousFood
Healthy Dinner Meal Prep Recipes - 3 Highly Nutritious Dinner Recipes - Zeelicious Foods,2024-06-01 12:30:05+00:00,10358,482.0,28,2024-08-24 07:42:00.482646+00:00,0,12,15,ZeeliciousFood
A Budget Friendly Healthy Dinner Recipe You Should Try - Zeelicious Foods,2024-05-11 12:30:04+00:00,17687,496.0,29,2024-08-24 07:42:00.883504+00:00,0,5,33,ZeeliciousFood
Healthy Breakfast Meal Prep Recipes - 3 High Protein Breakfast Recipes - Zeelicious Foods,2024-04-27 12:30:32+00:00,17191,789.0,53,2024-08-24 07:42:01.294384+00:00,0,14,56,ZeeliciousFood
Everything I Pack in My Lunch Bag for the Week - Lunch Bag Meal Ideas - Zeelicious Foods,2024-04-13 13:00:05+00:00,6035,284.0,17,2024-08-24 07:42:01.698809+00:00,0,5,3,ZeeliciousFood
2 Brand New Oat Recipes - Zeelicious Foods,2024-03-30 12:30:17+00:00,9194,544.0,33,2024-08-24 07:42:02.135554+00:00,0,4,7,ZeeliciousFood
"Everything I Pack in My Lunch Bag + Can N5,000 still Make a Pot of Nigerian Soup Today??",2024-03-23 12:30:02+00:00,7795,318.0,22,2024-08-24 07:42:02.574781+00:00,0,4,12,ZeeliciousFood
Celebrating ONE MILLION SUBSCRIBERS!🎉🎊Taking a Trip Down Memory Lane! Come With Me Zeeliciousfoods,2024-03-21 14:56:05+00:00,12905,1673.0,310,2024-08-24 07:42:02.981481+00:00,0,2,12,ZeeliciousFood
3 Recipes You Can Make Using a PINEAPPLE as the Star ingredient - Zeelicious Foods,2024-03-16 12:00:02+00:00,8663,454.0,28,2024-08-24 07:42:03.382419+00:00,0,8,14,ZeeliciousFood
Let’s Make My Simple Dinner Together - Fish & Plantain - Zeelicious Foods,2024-03-09 12:30:05+00:00,8216,422.0,18,2024-08-24 07:42:03.768676+00:00,0,6,17,ZeeliciousFood
"If you are struggling to eat healthy food, watch this video! #zeeliciousfoods #shorts",2024-03-04 15:14:49+00:00,4383,205.0,8,2024-08-24 07:42:04.212494+00:00,0,1,1,ZeeliciousFood
"If you are struggling to eat healthy food, watch this video!",2024-03-02 12:44:08+00:00,4305,219.0,13,2024-08-24 07:42:04.623872+00:00,0,1,1,ZeeliciousFood
This Chilli Oil is a Game Changer For Your Meal + How to Make My Healthy Spicy Noodles Recipe,2024-03-02 12:00:03+00:00,10959,479.0,16,2024-08-24 07:42:05.008294+00:00,0,4,50,ZeeliciousFood
What I eat in a day to maintain a healthy weight - Zeelicious Foods,2024-02-17 13:32:04+00:00,8102,272.0,14,2024-08-24 07:42:05.403774+00:00,0,1,13,ZeeliciousFood
"If you have plantains, then should definitely make this for dinner…!!! #zeeliciousfoods",2024-02-13 15:53:28+00:00,19049,539.0,24,2024-08-24 07:42:05.797507+00:00,0,1,45,ZeeliciousFood
Everything I Ate at the Safari Valley Resort in Ghana 🇬🇭 #wieiad #zeeliciousfoods,2024-02-10 14:16:27+00:00,4305,193.0,15,2024-08-24 07:42:06.194616+00:00,0,1,42,ZeeliciousFood
Another What I Eat in a Day Video (Ghana Edition 🇬🇭) - Zeelicious Foods #wieiad,2024-02-04 13:24:18+00:00,4720,199.0,13,2024-08-24 07:42:06.624855+00:00,0,1,29,ZeeliciousFood
My Ghanian Sister Put Me to a Test to Interprete the Twi Language 🤭 Zeelicious Foods #ghana,2024-02-02 13:39:12+00:00,4695,254.0,18,2024-08-24 07:42:07.039277+00:00,0,3,11,ZeeliciousFood
A Healthy Way to Make Eforiro (Nigerian Vegetable Soup) - Zeelicious Foods,2024-02-01 15:16:53+00:00,15674,327.0,22,2024-08-24 07:42:09.109527+00:00,0,1,31,ZeeliciousFood
What I Ate on My First Day in Accra Ghana 🇬🇭- Zeelicious Foods #wieiad,2024-01-29 14:21:45+00:00,5131,224.0,17,2024-08-24 07:42:09.493557+00:00,0,1,17,ZeeliciousFood
If you eat Quinoa then you need to try these 3 Nigerian Inspired Quinoa Recipes - Zeelicious Foods,2024-01-27 13:16:14+00:00,6871,274.0,18,2024-08-24 07:42:09.889437+00:00,0,7,8,ZeeliciousFood
3 Breakfast Recipes to Add to Your Breakfast List - Healthy & Delicious Recipes,2024-01-20 12:45:30+00:00,8648,389.0,30,2024-08-24 07:42:10.315622+00:00,0,7,33,ZeeliciousFood
A realistic What I eat in a day to maintain a healthy weight… #shorts #zeeliciousfoods,2024-01-19 15:29:14+00:00,6657,216.0,14,2024-08-24 07:42:10.729526+00:00,0,1,1,ZeeliciousFood
"A low-carb, high-protein, guilt-free PIZZA Recipe 🍕- Perfect for weightloss!✨ #pizza",2024-01-13 17:10:34+00:00,5765,238.0,10,2024-08-24 07:42:11.138354+00:00,0,1,20,ZeeliciousFood
I Did a Very Good Thing This Christmas  and It Put Smiles on Peoples Faces & Warmed Up My Heart!❤️,2023-12-30 13:07:01+00:00,5735,311.0,35,2024-08-24 07:42:11.551820+00:00,0,1,24,ZeeliciousFood
What a Nigerian Girl Eats in a Day to Maintain a Healthy Weight - Zeelicious Foods,2023-12-29 15:40:04+00:00,10720,330.0,14,2024-08-24 07:42:11.977161+00:00,0,1,15,ZeeliciousFood
You Need to Try These 4 Breakfast For Dinner Recipes -  Holiday Recipes - Zeelicious Foods,2023-12-27 12:30:22+00:00,7743,287.0,10,2024-08-24 07:42:12.404273+00:00,0,10,2,ZeeliciousFood
Everything I Ate on CHRISTMAS DAY!😁 #zeeliciousfoods,2023-12-26 09:38:12+00:00,10442,450.0,17,2024-08-24 07:42:12.850236+00:00,0,1,30,ZeeliciousFood
Paying a Special Tribute to DAD by Making His Favorite Meal - He was My BESTFRIEND!,2023-12-24 14:00:29+00:00,20642,855.0,108,2024-08-24 07:42:13.262774+00:00,0,20,18,ZeeliciousFood
"If you have ripe plantains, try this delicious recipe - #shorts #zeelicioudfoods",2023-12-18 15:25:25+00:00,28141,452.0,19,2024-08-24 07:42:13.735166+00:00,0,1,1,ZeeliciousFood
My Top 4 Simple but Delicious Healthy Recipes For the Festive Season - ZEELICIOUS FOODS,2023-12-16 13:23:31+00:00,7167,288.0,14,2024-08-24 07:42:14.411518+00:00,0,11,20,ZeeliciousFood
How I Make the Famous CHICKEN & CHIPS Recipe the Healthy Way! - ZEELICIOUS FOODS,2023-12-13 12:30:29+00:00,12214,445.0,29,2024-08-24 07:42:14.829419+00:00,0,5,26,ZeeliciousFood
What I Eat in a Day & Everything I did to Lose 4kg in 3 weeks - Zeelicious Foods,2023-12-09 12:30:26+00:00,9750,352.0,28,2024-08-24 07:42:15.240644+00:00,0,11,1,ZeeliciousFood
A Realistic ‘What I Eat in a Day’ to Maintain a Healthy Weight - Zeelicious Foods #whatieatinaday,2023-12-08 15:56:49+00:00,4356,161.0,6,2024-08-24 07:42:15.646474+00:00,0,1,30,ZeeliciousFood
"My Latest Breakfast Obsession- Crispy Potatoes with Soft, Fluffy Scrambled Eggs - Zeelicious Foods",2023-12-06 12:00:59+00:00,12830,478.0,31,2024-08-24 07:42:16.038659+00:00,0,4,20,ZeeliciousFood
Two Brand New OAT RECIPES for my Oat Lovers!😉 - Zeelicious Foods,2023-11-25 12:30:31+00:00,11035,392.0,17,2024-08-24 07:42:16.454874+00:00,0,5,31,ZeeliciousFood
Meal Prep With Me - 4 Budget Friendly Healthy Recipes - Zeelicious Foods,2023-11-11 15:16:26+00:00,15284,808.0,44,2024-08-24 07:42:16.846952+00:00,0,12,3,ZeeliciousFood
3 of My Go-To Healthy Recipes For Weight-Loss - Zeelicious Foods,2023-11-04 12:00:42+00:00,5862,533.0,15,2024-08-24 07:42:17.239799+00:00,0,7,36,ZeeliciousFood
Coconut Fried Rice - The Healthy Way,2023-10-31 15:21:34+00:00,13042,779.0,17,2024-08-24 07:42:17.634215+00:00,0,1,21,ZeeliciousFood
One Week of Healthy Lunch Recipes Meal Prep (With Rice as the Main Dish) - Zeelicious Foods,2023-10-21 12:00:14+00:00,19840,855.0,50,2024-08-24 07:42:18.054435+00:00,0,11,24,ZeeliciousFood
Fried Meat Pies - Zeelicious Foods,2023-10-18 16:20:08+00:00,10316,537.0,17,2024-08-24 07:42:18.484385+00:00,0,1,22,ZeeliciousFood
6 Delicious Recipes You Can Make Using TIGER NUTS! - Zeelicious Foods,2023-10-14 14:06:13+00:00,28149,915.0,58,2024-08-24 07:42:18.902385+00:00,0,11,52,ZeeliciousFood
Meal Prep with Me - One Week of Eating Healthy Recipes for Weight-Loss - Zeelicious Foods,2023-10-07 12:30:22+00:00,17693,657.0,54,2024-08-24 07:42:19.291527+00:00,0,25,16,ZeeliciousFood
The Number One Reason You Aren't Losing Any Weight- STOP EATING LIKE THIS!❌ - Someone Had to Say IT!,2023-09-30 12:00:49+00:00,10118,522.0,46,2024-08-24 07:42:19.684334+00:00,0,13,14,ZeeliciousFood
This is How I Make a ‘Healthy’ Pot of Nigerian Stew #nigerianfoods #healthy #zeeliciousfoods,2023-09-26 17:42:18+00:00,49510,873.0,28,2024-08-24 07:42:20.181808+00:00,0,1,44,ZeeliciousFood
4 Tasty Treats/Snacks Using the Best Greek Yogurt in Nigeria 🇳🇬- Zeelicious Foods,2023-09-16 12:30:26+00:00,6692,280.0,19,2024-08-24 07:42:20.584681+00:00,0,5,17,ZeeliciousFood
My One Pot Chicken & Rice Recipe - Perfect For Sunday Lunch!😋 #Rice #ZeeliciousFoods,2023-09-10 12:10:00+00:00,11064,360.0,15,2024-08-24 07:42:21.050310+00:00,0,1,26,ZeeliciousFood
Overnight Oat (5 Ways) - Elevate Your Breakfast with These Oat Recipes - Zeelicious Foods,2023-09-09 12:00:41+00:00,6506,299.0,22,2024-08-24 07:42:21.469220+00:00,0,5,36,ZeeliciousFood
10 Practical Things I Do to SUSTAINABLY Maintain a Healthy Weight💪🏽 - Zeelicious Food,2023-09-02 13:54:40+00:00,8222,370.0,32,2024-08-24 07:42:21.872547+00:00,0,19,41,ZeeliciousFood
4 Creamy & Nutritious Smoothies Without Bananas 🍌- ZEELICIOUS FOODS,2023-08-26 12:00:00+00:00,9904,452.0,25,2024-08-24 07:42:22.297666+00:00,0,6,5,ZeeliciousFood
TWO yummy & healthy PARFAIT RECIPES  that will satisfy your taste buds 😋- Zeelicious Foods,2023-08-19 13:00:31+00:00,13990,491.0,27,2024-08-24 07:42:22.695224+00:00,0,6,6,ZeeliciousFood
This is Not Your Regular Moi-Moi Recipe - Zeelicious Foods,2023-08-16 13:30:56+00:00,13175,423.0,23,2024-08-24 07:42:23.168713+00:00,0,5,6,ZeeliciousFood
"A Scrambled Eggs Recipe with an AMAZING TWIST, Easy & Delicious Recipe - Zeelicious Foods",2023-08-09 13:00:21+00:00,6672,277.0,15,2024-08-24 07:42:23.585576+00:00,0,4,4,ZeeliciousFood
This Sauce Pairs Well with Everything - Very Affordable & Delicious - Zeelicious Foods,2023-08-05 13:00:07+00:00,8769,286.0,20,2024-08-24 07:42:24.002723+00:00,0,5,32,ZeeliciousFood
My Famous 7-Ingredient Healthy Banana Cake/Bread- Perfect For Breakfast and a Snack-ZEELICIOUS FOODS,2023-08-02 13:54:00+00:00,7152,258.0,14,2024-08-24 07:42:24.427466+00:00,0,2,59,ZeeliciousFood
